대학,학년도,전형구분,전형,모집단위,모집,경쟁률,충원,50%cut,70%cut,canon2026
연세대,2026,학생부종합,수시상세,진리 자유학부(인문),24,11.96,27,2.08,2.44,
연세대,2026,학생부종합,수시상세,철학과,2,9,1,,,종합 · 기회균형
연세대,2026,학생부종합,수시상세,철학과,0,0,미제출 사유 : 대상인원 소수로 미제공,,,
연세대,2026,학생부종합,수시상세,철학과,7,13.57,7,2.01,2.38,종합 · 활동우수형
연세대,2026,학생부종합,수시상세,행정학과,6,7.5,2,1.5,1.52,종합 · 기회균형
연세대,2026,학생부종합,수시상세,행정학과,0,0,미제출 사유 : 대상인원 소수로 미제공,,,
연세대,2026,학생부종합,수시상세,행정학과,16,8.94,13,1.66,1.77,종합 · 활동우수형
고려대,2021,학생부교과,학교추천전형,가정교육과,11,5.91,1,55.7X,60,
고려대,2021,학생부교과,학교추천전형,건축사회환경공학부,29,5.76,13,57.9X,60,
고려대,2021,학생부교과,학교추천전형,경영대학,122,4.12,90,58.9X,60,
고려대,2021,학생부교과,학교추천전형,경제학과,40,4.83,64,58.4X,60,
고려대,2021,학생부교과,학교추천전형,교육학과,15,9.93,41,58.9X,60,
고려대,2021,학생부교과,학교추천전형,국어교육과,13,5.31,19,58.8X,60,
고려대,2021,학생부교과,학교추천전형,국어국문학과,17,4.88,11,58.8X,60,
고려대,2021,학생부교과,학교추천전형,국제학부,5,7.6,1,59.2X,60,
고려대,2021,학생부교과,학교추천전형,노어노문학과,11,3.73,2,57.7X,60,
고려대,2021,학생부교과,학교추천전형,독어독문학과,11,4.18,9,58.1X,60,
고려대,2021,학생부교과,학교추천전형,미디어학부,23,4.7,18,59.0X,60,
고려대,2021,학생부교과,학교추천전형,보건정책관리학부,23,6.52,11,58.7X,60,
고려대,2021,학생부교과,학교추천전형,불어불문학과,12,3.92,4,57.7X,60,
고려대,2021,학생부교과,학교추천전형,사학과,13,4.54,7,58.7X,60,
고려대,2021,학생부교과,학교추천전형,사회학과,23,6.78,25,59.2X,60,
고려대,2021,학생부교과,학교추천전형,산업경영공학부,16,8.31,13,59.0X,60,
고려대,2021,학생부교과,학교추천전형,서어서문학과,14,3.21,6,57.9X,60,
고려대,2021,학생부교과,학교추천전형,수학교육과,11,7.27,10,59.1X,60,
고려대,2021,학생부교과,학교추천전형,식품자원경제학과,17,4.94,8,58.8X,60,
고려대,2021,학생부교과,학교추천전형,심리학부,16,4.5,12,58.8X,60,
고려대,2021,학생부교과,학교추천전형,언어학과,9,6.89,3,58.4X,60,
고려대,2021,학생부교과,학교추천전형,역사교육과,10,7,12,59.2X,60,
고려대,2021,학생부교과,학교추천전형,영어교육과,19,4.26,27,58.5X,60,
고려대,2021,학생부교과,학교추천전형,영어영문학과,31,4.26,16,58.3X,60,
고려대,2021,학생부교과,학교추천전형,자유전공학부,29,4.07,22,59.3X,60,
고려대,2021,학생부교과,학교추천전형,정치외교학과,23,6.74,34,59.3X,60,
고려대,2021,학생부교과,학교추천전형,중어중문학과,16,4.69,4,58.6X,60,
고려대,2021,학생부교과,학교추천전형,지리교육과,11,4.91,18,58.6X,60,
고려대,2021,학생부교과,학교추천전형,철학과,13,6.31,9,58.6X,60,
고려대,2021,학생부교과,학교추천전형,통계학과,21,3.9,14,58.4X,60,
고려대,2021,학생부교과,학교추천전형,한국사학과,7,5.57,0,58.7X,60,
고려대,2021,학생부교과,학교추천전형,한문학과,8,5.25,0,58.2X,60,
고려대,2021,학생부교과,학교추천전형,행정학과,23,5.17,9,58.9X,60,
고려대,2021,학생부종합,기회균등전형(농어촌학생),경영대학,10,7.2,12,1.6X,1.8X,
고려대,2021,학생부종합,기회균등전형(농어촌학생),경제학과,4,6.25,10,1.7X,1.9X,
고려대,2021,학생부종합,기회균등전형(사회배려자),경영대학,7,9.43,10,1.5X,1.8X,
고려대,2021,학생부종합,일반전형-계열적합형,건축사회환경공학부,15,11,33,4.1X,4.4X,
고려대,2021,학생부종합,일반전형-계열적합형,경영대학,43,15.47,98,2.3X,2.7X,
고려대,2021,학생부종합,일반전형-계열적합형,경제학과,22,11.82,71,2.1X,2.6X,
고려대,2021,학생부종합,일반전형-계열적합형,교육학과,8,17.88,23,2.4X,2.5X,
고려대,2021,학생부종합,일반전형-계열적합형,국어교육과,7,10,16,2.2X,2.7X,
고려대,2021,학생부종합,일반전형-계열적합형,국어국문학과,9,15.78,21,3.0X,3.7X,
고려대,2021,학생부종합,일반전형-계열적합형,미디어학부,12,24.58,24,2.5X,3.1X,
고려대,2021,학생부종합,일반전형-계열적합형,보건정책관리학부,12,16,14,2.7X,3.4X,
고려대,2021,학생부종합,일반전형-계열적합형,사학과,7,16.43,17,2.9X,3.3X,
고려대,2021,학생부종합,일반전형-계열적합형,사회학과,12,20,20,2.6X,2.8X,
고려대,2021,학생부종합,일반전형-계열적합형,산업경영공학부,8,15.63,18,4.2X,4.4X,
고려대,2021,학생부종합,일반전형-계열적합형,수학교육과,6,12.5,6,2.8X,2.9X,
고려대,2021,학생부종합,일반전형-계열적합형,식품자원경제학과,8,12.13,13,3.2X,3.4X,
고려대,2021,학생부종합,일반전형-계열적합형,심리학부,8,14.88,19,2.6X,3.7X,
고려대,2021,학생부종합,일반전형-계열적합형,역사교육과,5,13.2,7,1.8X,1.9X,
고려대,2021,학생부종합,일반전형-계열적합형,자유전공학부,16,17.56,29,2.6X,2.9X,
고려대,2021,학생부종합,일반전형-계열적합형,정치외교학과,12,24.67,45,2.1X,2.6X,
고려대,2021,학생부종합,일반전형-계열적합형,지리교육과,5,13.2,6,1.8X,2.0X,
고려대,2021,학생부종합,일반전형-계열적합형,철학과,7,19.43,19,2.3X,2.5X,
고려대,2021,학생부종합,일반전형-계열적합형,통계학과,11,11.91,19,3.1X,3.4X,
고려대,2021,학생부종합,일반전형-계열적합형,한국사학과,4,10.75,5,1.8X,2.0X,
고려대,2021,학생부종합,일반전형-계열적합형,한문학과,4,13.5,9,3.4X,3.8X,
고려대,2021,학생부종합,일반전형-계열적합형,행정학과,12,18.75,21,2.6X,2.8X,
고려대,2021,학생부종합,일반전형-학업우수형,가정교육과,10,10.9,1,3.1X,3.2X,
고려대,2021,학생부종합,일반전형-학업우수형,건축사회환경공학부,29,10.76,7,2.6X,3.0X,
고려대,2021,학생부종합,일반전형-학업우수형,경영대학,108,9.27,103,2.3X,2.7X,
고려대,2021,학생부종합,일반전형-학업우수형,경제학과,40,9.3,50,1.9X,2.4X,
고려대,2021,학생부종합,일반전형-학업우수형,교육학과,16,12,11,2.0X,2.2X,
고려대,2021,학생부종합,일반전형-학업우수형,국어교육과,14,7.5,5,2.0X,2.6X,
고려대,2021,학생부종합,일반전형-학업우수형,국어국문학과,17,11.24,5,2.3X,2.5X,
고려대,2021,학생부종합,일반전형-학업우수형,국제학부,20,11.45,12,2.8X,3.3X,
고려대,2021,학생부종합,일반전형-학업우수형,노어노문학과,11,9.27,4,3.0X,3.4X,
고려대,2021,학생부종합,일반전형-학업우수형,독어독문학과,12,9.75,6,3.7X,4.3X,
고려대,2021,학생부종합,일반전형-학업우수형,미디어학부,23,13.39,31,2.1X,2.3X,
고려대,2021,학생부종합,일반전형-학업우수형,보건정책관리학부,23,10.91,4,2.8X,3.1X,
고려대,2021,학생부종합,일반전형-학업우수형,불어불문학과,13,10,6,3.3X,3.8X,
고려대,2021,학생부종합,일반전형-학업우수형,사학과,14,11.86,7,2.5X,2.9X,
고려대,2021,학생부종합,일반전형-학업우수형,사회학과,23,12.22,15,2.0X,2.4X,
고려대,2021,학생부종합,일반전형-학업우수형,산업경영공학부,17,9.82,8,2.1X,2.4X,
고려대,2021,학생부종합,일반전형-학업우수형,서어서문학과,15,8.33,2,3.0X,3.4X,
고려대,2021,학생부종합,일반전형-학업우수형,수학교육과,12,10.92,7,1.7X,2.0X,
고려대,2021,학생부종합,일반전형-학업우수형,식품자원경제학과,17,10.53,3,2.5X,3.0X,
고려대,2021,학생부종합,일반전형-학업우수형,심리학부,16,11,9,2.0X,3.2X,
고려대,2021,학생부종합,일반전형-학업우수형,언어학과,10,12.3,3,3.4X,3.6X,
고려대,2021,학생부종합,일반전형-학업우수형,역사교육과,10,9.6,1,2.4X,2.5X,
고려대,2021,학생부종합,일반전형-학업우수형,영어교육과,20,7.45,10,2.8X,3.2X,
고려대,2021,학생부종합,일반전형-학업우수형,영어영문학과,31,8.13,12,2.5X,2.9X,
고려대,2021,학생부종합,일반전형-학업우수형,자유전공학부,30,10.2,15,2.4X,2.5X,
고려대,2021,학생부종합,일반전형-학업우수형,정치외교학과,24,10.83,25,2.1X,2.3X,
고려대,2021,학생부종합,일반전형-학업우수형,중어중문학과,16,11.88,4,3.4X,4.0X,
고려대,2021,학생부종합,일반전형-학업우수형,지리교육과,12,11.67,3,2.3X,2.7X,
고려대,2021,학생부종합,일반전형-학업우수형,철학과,12,18.25,10,2.4X,2.9X,
고려대,2021,학생부종합,일반전형-학업우수형,통계학과,21,11.05,14,2.7X,3.1X,
고려대,2021,학생부종합,일반전형-학업우수형,한국사학과,8,8.5,7,2.6X,2.8X,
고려대,2021,학생부종합,일반전형-학업우수형,한문학과,8,11.13,1,3.7X,4.1X,
고려대,2021,학생부종합,일반전형-학업우수형,행정학과,23,13.96,12,2.0X,2.3X,
고려대,2022,학생부교과,학교추천,가정교육과,8,13.88,2,78.44,78.42,
고려대,2022,학생부교과,학교추천,건축사회환경공학부,20,14.4,19,78.78,78.68,
고려대,2022,학생부교과,학교추천,경영대학,80,9.1,131,79.06,78.88,
고려대,2022,학생부교과,학교추천,경제학과,28,8.07,52,79.12,78.73,
고려대,2022,학생부교과,학교추천,교육학과,11,12.27,22,79.13,79.05,
고려대,2022,학생부교과,학교추천,국어교육과,10,10,22,78.93,78.88,
고려대,2022,학생부교과,학교추천,국어국문학과,13,6.77,12,78.79,78.68,
고려대,2022,학생부교과,학교추천,국제학부,5,11.4,1,78.77,78.76,
고려대,2022,학생부교과,학교추천,노어노문학과,8,9.63,7,78.37,77.79,
고려대,2022,학생부교과,학교추천,독어독문학과,8,10.75,8,78.7,78.59,
고려대,2022,학생부교과,학교추천,미디어학부,17,7.94,26,78.91,78.54,
고려대,2022,학생부교과,학교추천,보건정책관리학부,17,8,14,78.47,78.26,
고려대,2022,학생부교과,학교추천,불어불문학과,9,11.22,5,78.58,78.22,
고려대,2022,학생부교과,학교추천,사학과,10,6.5,7,79.02,78.81,
고려대,2022,학생부교과,학교추천,사회학과,17,7.47,16,79.12,78.95,
고려대,2022,학생부교과,학교추천,산업경영공학부,12,11,24,78.75,78.51,
고려대,2022,학생부교과,학교추천,서어서문학과,10,11.9,15,78.42,78.23,
고려대,2022,학생부교과,학교추천,수학교육과,8,11.63,11,79.52,79.39,
고려대,2022,학생부교과,학교추천,식품자원경제학과,12,8.5,11,78.83,78.68,
고려대,2022,학생부교과,학교추천,심리학부,11,7.82,19,78.94,78.59,
고려대,2022,학생부교과,학교추천,언어학과,6,8.33,9,78.72,78.55,
고려대,2022,학생부교과,학교추천,역사교육과,7,8.57,11,78.9,78.86,
고려대,2022,학생부교과,학교추천,영어교육과,14,7.71,21,79.11,78.82,
고려대,2022,학생부교과,학교추천,영어영문학과,22,9.64,24,78.67,78.59,
고려대,2022,학생부교과,학교추천,자유전공학부,20,8.1,35,79.32,79.14,
고려대,2022,학생부교과,학교추천,정치외교학과,18,8.61,33,79.37,79.09,
고려대,2022,학생부교과,학교추천,중어중문학과,12,8.33,12,78.46,77.44,
고려대,2022,학생부교과,학교추천,지리교육과,8,6.13,3,78.95,78.63,
고려대,2022,학생부교과,학교추천,철학과,9,8.44,6,78.84,78.83,
고려대,2022,학생부교과,학교추천,통계학과,15,11.07,27,78.63,78.02,
고려대,2022,학생부교과,학교추천,한국사학과,6,7.67,1,78.46,78.32,
고려대,2022,학생부교과,학교추천,한문학과,6,8.67,3,78.1,77.59,
고려대,2022,학생부교과,학교추천,행정학과,17,8.12,16,79.03,78.94,
고려대,2022,학생부종합,기회균등-고른기회,건축사회환경공학부,4,6.5,2,2.03,2.09,
고려대,2022,학생부종합,기회균등-고른기회,경영대학,18,9.33,15,1.6,1.79,
고려대,2022,학생부종합,기회균등-고른기회,경제학과,7,8.29,12,1.88,1.92,
고려대,2022,학생부종합,기회균등-고른기회,영어영문학과,5,7.8,2,2.22,2.53,
고려대,2022,학생부종합,기회균등-고른기회,자유전공학부,5,9,3,1.38,1.59,
고려대,2022,학생부종합,일반전형-계열적합형,가정교육과,4,11.25,0,2.72,2.89,
고려대,2022,학생부종합,일반전형-계열적합형,건축사회환경공학부,11,15,12,3.86,4.1,
고려대,2022,학생부종합,일반전형-계열적합형,경영대학,41,13.95,56,2.6,2.77,
고려대,2022,학생부종합,일반전형-계열적합형,경제학과,15,14.07,20,2.45,2.96,
고려대,2022,학생부종합,일반전형-계열적합형,교육학과,5,15.6,5,2.02,2.4,
고려대,2022,학생부종합,일반전형-계열적합형,국어교육과,5,10.8,9,1.89,2.38,
고려대,2022,학생부종합,일반전형-계열적합형,국어국문학과,6,15,2,3.07,3.16,
고려대,2022,학생부종합,일반전형-계열적합형,국제학부,21,17.52,22,2.83,3.16,
고려대,2022,학생부종합,일반전형-계열적합형,글로벌한국융합학부,5,16.4,1,3.11,3.28,
고려대,2022,학생부종합,일반전형-계열적합형,노어노문학과,5,10.8,6,2.89,3.32,
고려대,2022,학생부종합,일반전형-계열적합형,독어독문학과,5,13.4,4,2.93,3.23,
고려대,2022,학생부종합,일반전형-계열적합형,미디어학부,8,21,17,2.6,2.71,
고려대,2022,학생부종합,일반전형-계열적합형,보건정책관리학부,9,15.78,5,3.19,3.34,
고려대,2022,학생부종합,일반전형-계열적합형,불어불문학과,5,16.4,4,2.87,3.12,
고려대,2022,학생부종합,일반전형-계열적합형,사학과,5,17.8,9,2.83,2.83,
고려대,2022,학생부종합,일반전형-계열적합형,사회학과,5,21.8,10,2.52,2.73,
고려대,2022,학생부종합,일반전형-계열적합형,산업경영공학부,6,16.67,20,2.52,3.03,
고려대,2022,학생부종합,일반전형-계열적합형,서어서문학과,7,11.86,6,2.74,2.94,
고려대,2022,학생부종합,일반전형-계열적합형,수학교육과,5,10,2,1.65,1.76,
고려대,2022,학생부종합,일반전형-계열적합형,식품자원경제학과,6,19.17,4,2.99,3.16,
고려대,2022,학생부종합,일반전형-계열적합형,심리학부,10,12.5,19,2.18,2.67,
고려대,2022,학생부종합,일반전형-계열적합형,언어학과,4,13.75,3,2.22,2.53,
고려대,2022,학생부종합,일반전형-계열적합형,역사교육과,4,11.75,3,2.19,2.53,
고려대,2022,학생부종합,일반전형-계열적합형,영어교육과,8,11.38,17,2.49,2.7,
고려대,2022,학생부종합,일반전형-계열적합형,영어영문학과,12,13.17,13,3.07,3.25,
고려대,2022,학생부종합,일반전형-계열적합형,자유전공학부,11,17.09,18,2.53,2.6,
고려대,2022,학생부종합,일반전형-계열적합형,정치외교학과,7,20,8,2.37,2.69,
고려대,2022,학생부종합,일반전형-계열적합형,중어중문학과,6,19.5,7,2.65,2.92,
고려대,2022,학생부종합,일반전형-계열적합형,지리교육과,4,10.75,7,2.31,2.87,
고려대,2022,학생부종합,일반전형-계열적합형,철학과,5,16.6,2,3.01,3.01,
고려대,2022,학생부종합,일반전형-계열적합형,통계학과,8,14.5,10,2.75,3.01,
고려대,2022,학생부종합,일반전형-계열적합형,행정학과,8,14.63,15,2.51,2.84,
고려대,2022,학생부종합,일반전형-학업우수형,가정교육과,8,17,1,2.64,2.79,
고려대,2022,학생부종합,일반전형-학업우수형,건축사회환경공학부,21,19.24,5,2.17,2.62,
고려대,2022,학생부종합,일반전형-학업우수형,경영대학,84,16.14,100,2.32,2.63,
고려대,2022,학생부종합,일반전형-학업우수형,경제학과,29,15.59,39,2.6,2.92,
고려대,2022,학생부종합,일반전형-학업우수형,교육학과,12,14.83,2,2.33,2.79,
고려대,2022,학생부종합,일반전형-학업우수형,국어교육과,9,15.44,3,1.65,1.96,
고려대,2022,학생부종합,일반전형-학업우수형,국어국문학과,12,15.58,0,2.1,2.26,
고려대,2022,학생부종합,일반전형-학업우수형,국제학부,20,18.45,7,2.89,3.25,
고려대,2022,학생부종합,일반전형-학업우수형,노어노문학과,8,14.38,0,2.82,3.62,
고려대,2022,학생부종합,일반전형-학업우수형,독어독문학과,8,15.88,0,2.53,3.44,
고려대,2022,학생부종합,일반전형-학업우수형,미디어학부,17,17.65,12,2.07,2.35,
고려대,2022,학생부종합,일반전형-학업우수형,보건정책관리학부,16,19,1,2.47,2.99,
고려대,2022,학생부종합,일반전형-학업우수형,불어불문학과,8,14.5,0,2.95,3.15,
고려대,2022,학생부종합,일반전형-학업우수형,사학과,10,16.9,0,2.1,2.41,
고려대,2022,학생부종합,일반전형-학업우수형,사회학과,20,18.1,21,2.33,2.78,
고려대,2022,학생부종합,일반전형-학업우수형,산업경영공학부,12,18.83,12,1.78,1.84,
고려대,2022,학생부종합,일반전형-학업우수형,수학교육과,8,18.5,11,1.75,1.85,
고려대,2022,학생부종합,일반전형-학업우수형,식품자원경제학과,13,18.23,2,2.6,2.91,
고려대,2022,학생부종합,일반전형-학업우수형,심리학부,9,18.11,8,2.62,2.87,
고려대,2022,학생부종합,일반전형-학업우수형,언어학과,6,16.33,5,3.19,3.24,
